Date,BondCode,ShortName,Issuer,IssuingDate,MaturityDate,Tenor,CurrencyDenomination,AmountOfIssuance,Coupon,IRR,EarlyRedemption,NonCallPeriodYearxCallFrequencyYear,SecuritiesUnderwriterOrFinancialConsultingCompany,LiquidityProvider,ISIN,BondDatabase
20260905,F02932,P22GS2,The Goldman Sachs Group Inc.,20220225,20560225,34,USD,250000000,0,3.9,Applicable,5.000 x 1.000,Cathay United BankMasterLinkSinoPac SecuritiesTaipei Fubon Bank,Cathay United Bank,XS2398663521,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0016&MONYR_REG=202202&BOND_ID=F02932&KIND=A
20260905,F04047,P22JPMC4,JPMorgan Chase &amp; Co.,20220318,20560318,34,USD,110000000,0,4.05,Applicable,5.000 x 2.000,E.SUN BankTaipei Fubon Bank,E.SUN Bank,XS1450778185,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=202203&BOND_ID=F04047&KIND=A
20260905,F14238,P21CGMHI15,Citigroup Global Markets Holdings Inc.,20210809,20560809,35,USD,125000000,0,3.3,Applicable,3.000 x 1.000,E.SUN Bank,E.SUN Bank,XS2307417860,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0115&MONYR_REG=202108&BOND_ID=F14238&KIND=A
20260905,F16404,P21MGL2,Macquarie Group Limited,20211013,20561013,35,USD,150000000,0,3.2,Applicable,5.000 x 1.000,Cathay United BankSinoPac SecuritiesYuanta Securities Co,Yuanta Securities Co,XS2390147804,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0134&MONYR_REG=202110&BOND_ID=F16404&KIND=A
20260905,F01147,P21CITI8,Citigroup Inc,20211015,20561015,35,USD,100000000,0,3.22,Applicable,5.000 x 1.000,E.SUN BankTaipei Fubon Bank,E.SUN Bank,XS2110088577,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202110&BOND_ID=F01147&KIND=A
20260905,F09303,P16EDF1B,Electricite de France,20161021,20561021,40,USD,2164000000,4.990,0,Not Applicable,Not Applicable,BANK SINOPACHSBC Bank(Taiwan)LtdKGI SecuritiesStandard Chartered,Standard Chartered,FR0013210986,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0070&MONYR_REG=201610&BOND_ID=F09303&KIND=A
20260905,F07105,P22SCB2,Standard Chartered Bank,20220119,20570119,35,USD,200000000,0,3.26,Applicable,5.000 x 1.000,Standard CharteredYuanta Securities Co,Yuanta Securities Co,XS2431322150,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0051&MONYR_REG=202201&BOND_ID=F07105&KIND=A
20260905,F14240,P22CGMHI1,Citigroup Global Markets Holdings Inc.,20220121,20570121,35,USD,125000000,0,3.31,Applicable,3.000 x 1.000,E.SUN Bank,E.SUN Bank,XS2410486679,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0115&MONYR_REG=202201&BOND_ID=F14240&KIND=A
20260905,F03918,P22DBS1,DBS Bank Ltd.,20220127,20570127,35,USD,115000000,0,3.1,Applicable,5.000 x 1.000,E.SUN BankNational SecuritiesSinoPac Securities,SinoPac Securities,XS2309278807,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0026&MONYR_REG=202101&BOND_ID=F03918&KIND=A
20260905,F04044,P22JPMC1,JPMorgan Chase &amp; Co.,20220214,20570214,35,USD,285000000,0,3.52,Applicable,5.000 x 2.000,E.SUN BankNational SecuritiesSinoPac SecuritiesYuanta Securities Co,SinoPac Securities,XS1450779233,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=202202&BOND_ID=F04044&KIND=A
20260905,F02931,P22GS1,The Goldman Sachs Group Inc.,20220215,20570215,35,USD,566000000,0,3.75,Applicable,5.000 x 1.000,Capital SecuritiesCathay United BankChinatrust BankE.SUN BankKGI BankKGI SecuritiesTaipei Fubon BankTaishin InternatonalYuanta Securities Co,KGI Securities,XS1970494487,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0016&MONYR_REG=202202&BOND_ID=F02931&KIND=A
20260905,F13738,P21MSF5,Morgan Stanley Finance LLC,20210127,20580127,37,USD,40000000,0,3,Applicable,5.000 x 5.000,Cathay United BankYuanta Securities Co,Yuanta Securities Co,XS2175203632,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202101&BOND_ID=F13738&KIND=A
20260905,F13739,P21MSF6,Morgan Stanley Finance LLC,20210204,20580204,37,USD,150000000,0,3,Applicable,5.000 x 6.000,CATHAY SECURITIES COMorgan StanleyYuanta Securities Co,Yuanta Securities Co,XS2175205926,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202102&BOND_ID=F13739&KIND=A
20260905,F05811,P18RBCLB2,Royal Bank of Canada London Branch,20180207,20580207,40,USD,180000000,0,4.2,Applicable,5.000 x 5.000,Fubon SeuritiesKGI SecuritiesYuanta Securities Co,KGI Securities,XS1753759965,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0040&MONYR_REG=201802&BOND_ID=F05811&KIND=A
20260905,F13761,P22MSF6,Morgan Stanley Finance LLC,20220302,20580602,36.25,USD,102000000,0,4,Applicable,5.000 x 1.000,Cathay United BankMasterLinkMorgan Stanley,Taishin Securities,XS2175208193,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202203&BOND_ID=F13761&KIND=A
20260905,F13729,P20MSF10,Morgan Stanley Finance LLC,20200730,20580730,38,USD,165000000,0,3,Applicable,8.000 x 6.000,Cathay United BankE.SUN BankFubon SeuritiesMorgan StanleyYuanta Securities Co,Yuanta Securities Co,XS1906331878,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202007&BOND_ID=F13729&KIND=A
20260905,F13733,P20MSF14,Morgan Stanley Finance LLC,20201104,20581104,38,USD,125000000,0,3,Applicable,7.000 x 5.000,Capital SecuritiesMorgan StanleyYuanta Securities Co,Yuanta Securities Co,XS2175210256,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202011&BOND_ID=F13733&KIND=A
20260905,F13723,P20MSF4,Morgan Stanley Finance LLC,20200324,20590324,39,USD,90000000,0,3.3,Applicable,5.000 x 7.000,Cathay United BankMasterLink,Taishin Securities,XS1906334203,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202003&BOND_ID=F13723&KIND=A
20260905,F04021,P19JPMC1,JPMorgan Chase &amp; Co.,20190624,20590624,40,USD,150000000,0,4.6,Applicable,6.000 x 2.000,CATHAY SECURITIES COE.SUN Bank,E.SUN Bank,XS1451033473,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=201906&BOND_ID=F04021&KIND=A
20260905,F04022,P19JPMC2,JPMorgan Chase &amp; Co.,20190814,20590814,40,USD,90000000,0,4.3,Applicable,6.000 x 5.000,CATHAY SECURITIES COE.SUN Bank,E.SUN Bank,XS1451014416,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=201908&BOND_ID=F04022&KIND=A
20260905,F08011,P19BAC2,Bank of America Corporation,20190923,20590923,40,USD,170000000,0,3.96,Applicable,5.000 x 1.000,HSBC Bank(Taiwan)LtdKGI Securities,KGI Securities,XS2052193237,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0057&MONYR_REG=201909&BOND_ID=F08011&KIND=A
20260905,F11004,P19SANTA2,Santander International Products PLC,20191008,20591008,40,USD,60000000,0,4.2,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS2053858945,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0087&MONYR_REG=201910&BOND_ID=F11004&KIND=A
20260905,F11609,P19ADCB4,ADCB Finance (Cayman) Limited,20191108,20591108,40,USD,145000000,0,4.47,Applicable,5.000 x 10.000,ANZ Banking Group TPSinoPac SecuritiesYuanta Securities Co,Yuanta Securities Co,XS2073871779,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0093&MONYR_REG=201911&BOND_ID=F11609&KIND=A
20260905,F11610,P19ADCB5,ADCB Finance (Cayman) Limited,20191122,20591122,40,USD,140000000,0,4.4,Applicable,5.000 x 10.000,Morgan StanleySinoPac Securities,SinoPac Securities,XS2080360253,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0093&MONYR_REG=201911&BOND_ID=F11610&KIND=A
20260905,F04024,P19JPMC4,JPMorgan Chase &amp; Co.,20191127,20591127,40,USD,80000000,0,4.04,Applicable,6.000 x 2.000,E.SUN BankKGI Securities,E.SUN Bank,XS1450978355,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=201911&BOND_ID=F04024&KIND=A
20260905,F10707,P19BMO2,Bank of Montreal,20191127,20591127,40,USD,260000000,0,4.02,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS2081060233,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0084&MONYR_REG=201911&BOND_ID=F10707&KIND=A
20260905,F09912,P19BNS2,The Bank Of Nova Scotia,20191129,20591129,40,USD,80000000,0,4.01,Applicable,5.000 x 1.000,KGI Securities,KGI Securities,XS2080335222,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=201911&BOND_ID=F09912&KIND=A
20260905,F11005,P20SANTA1,Santander International Products PLC,20200117,20600117,40,USD,185000000,0,4.02,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS2099836301,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0087&MONYR_REG=202001&BOND_ID=F11005&KIND=A
20260905,F13720,P20MSF1,Morgan Stanley Finance LLC,20200121,20600121,40,USD,95000000,0,3.75,Applicable,5.000 x 5.000,Capital Securitiessell the bond itself,Capital Securities,XS1906335515,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202001&BOND_ID=F13720&KIND=A
20260905,F08411,P20NBC1,National Bank of Canada,20200121,20600121,40,USD,50000000,0,3.8,Applicable,5.000 x 1.000,Standard Chartered,Standard Chartered,XS2103225665,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0061&MONYR_REG=202001&BOND_ID=F08411&KIND=A
20260905,F11611,P20ADCB1,ADCB Finance (Cayman) Limited,20200121,20600121,40,USD,320000000,0,4.2,Applicable,5.000 x 10.000,Capital SecuritiesE.SUN Bank,E.SUN Bank,XS2100680318,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0093&MONYR_REG=202001&BOND_ID=F11611&KIND=A
20260905,F01128,P20CITI1,Citigroup Inc,20200121,20600121,40,USD,109000000,0,3.81,Applicable,5.000 x 1.000,E.SUN BankYuanta Securities Co,E.SUN Bank,XS1273452109,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202001&BOND_ID=F01128&KIND=A
20260905,F13735,P21MSF2,Morgan Stanley Finance LLC,20210122,20600122,39,USD,90000000,0,2.95,Applicable,6.000 x 5.000,Cathay United BankTaipei Fubon Bank,Taipei Fubon Bank,XS2175210173,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202101&BOND_ID=F13735&KIND=A
20260905,F13609,P20UBSGP4,UBS Group AG,20200131,20600131,40,USD,280000000,0,3.85,Applicable,5.000 x 1.000,Cathay United BankE.SUN BankTaishin Internatonal,E.SUN Bank,CH0511762046,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0130&MONYR_REG=202001&BOND_ID=F13609&KIND=A
20260905,F05814,P20RBCLB1,Royal Bank of Canada London Branch,20200205,20600205,40,USD,120000000,0,3.7,Applicable,5.000 x 1.000,Fubon SeuritiesYuanta Securities Co,Yuanta Securities Co,XS1991332419,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0040&MONYR_REG=202002&BOND_ID=F05814&KIND=A
20260905,F09913,P20BNS1,The Bank Of Nova Scotia,20200205,20600205,40,USD,420000000,0,3.8,Applicable,5.000 x 1.000,Cathay United BankKGI Securities,KGI Securities,XS2101306327,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202002&BOND_ID=F09913&KIND=A
20260905,F02630,P20CACIB3,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,20200207,20600207,40,USD,300000000,0,3.7,Applicable,5.000 x 1.000,Chinatrust BankE.SUN BankMasterLink,Taishin Securities,XS1996631609,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0014&MONYR_REG=202002&BOND_ID=F02630&KIND=A
20260905,F10311,P20QNBF2,QNB Finance Ltd,20200207,20600207,40,USD,600000000,0,3.9,Applicable,5.000 x 5.000,Capital SecuritiesMasterLinkSinoPac Securities,Taishin Securities,XS2106579324,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0080&MONYR_REG=202002&BOND_ID=F10311&KIND=A
20260905,F05212,P20MBB1,Malayan Banking Berhad,20200207,20600207,40,USD,420000000,0,3.9,Applicable,5.000 x 5.000,Cathay United BankKGI Securities,KGI Securities,XS2104429522,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0034&MONYR_REG=202002&BOND_ID=F05212&KIND=A
20260905,F08012,P20BAC1,Bank of America Corporation,20200211,20600211,40,USD,495000000,0,3.8,Applicable,5.000 x 1.000,HSBC Bank(Taiwan)LtdKGI Securities,KGI Securities,XS2108437950,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0057&MONYR_REG=202002&BOND_ID=F08012&KIND=A
20260905,F09914,P20BNS2,The Bank Of Nova Scotia,20200211,20600211,40,USD,150000000,0,3.801,Applicable,5.000 x 1.000,Cathay United BankKGI Securities,KGI Securities,XS2106056901,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202002&BOND_ID=F09914&KIND=A
20260905,F04025,P20JPMC1,JPMorgan Chase &amp; Co.,20200212,20600212,40,USD,410000000,0,3.75,Applicable,6.000 x 1.000,E.SUN BankKGI SecuritiesSinoPac SecuritiesTaipei Fubon BankTaishin Internatonal,E.SUN Bank,XS1450952715,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=202002&BOND_ID=F04025&KIND=A
20260905,F01129,P20CITI2,Citigroup Inc,20200214,20600214,40,USD,340000000,0,3.8,Applicable,6.000 x 1.000,Cathay United BankChinatrust BankE.SUN BankMasterLinkTaipei Fubon Bank,E.SUN Bank,XS1273438454,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202002&BOND_ID=F01129&KIND=A
20260905,F03607,P20VZ1,Verizon Communications Inc.,20200224,20600224,40,USD,2385000000,3.600,0,Applicable,5.000 x 1.000,BNP PARIBAS TAIWANDeutscheBankAGTPEMorgan Stanley,DeutscheBankAGTPE,XS2116430997,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0023&MONYR_REG=202002&BOND_ID=F03607&KIND=A
20260905,F11006,P20SANTA2,Santander International Products PLC,20200226,20600226,40,USD,80000000,0,3.775,Applicable,5.000 x 1.000,Yuanta Securities Co,Yuanta Securities Co,XS2117757349,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0087&MONYR_REG=202002&BOND_ID=F11006&KIND=A
20260905,F01130,P20CITI3,Citigroup Inc,20200226,20600226,40,USD,375000000,0,3.65,Applicable,5.000 x 1.000,E.SUN BankYuanta Securities Co,E.SUN Bank,XS1273446804,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202002&BOND_ID=F01130&KIND=A
20260905,F04026,P20JPMC2,JPMorgan Chase &amp; Co.,20200227,20600227,40,USD,225000000,0,3.68,Applicable,6.000 x 1.000,E.SUN BankTaishin InternatonalYuanta Securities Co,E.SUN Bank,XS1450940629,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=202002&BOND_ID=F04026&KIND=A
20260905,F09915,P20BNS3,The Bank Of Nova Scotia,20200303,20600303,40,USD,100000000,0,3.65,Applicable,5.000 x 1.000,Cathay United BankKGI Securities,KGI Securities,XS2121404490,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202003&BOND_ID=F09915&KIND=A
20260905,F04027,P20JPMC3,JPMorgan Chase &amp; Co.,20200313,20600313,40,USD,300000000,0,3.5,Applicable,6.000 x 1.000,Cathay United BankE.SUN Bank,Cathay United Bank,XS1450934143,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=202003&BOND_ID=F04027&KIND=A
20260905,F11007,P20SANTA3,Santander International Products PLC,20200317,20600317,40,USD,175000000,0,3.62,Applicable,5.000 x 1.000,Cathay United BankYuanta Securities Co,Yuanta Securities Co,XS2125158761,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0087&MONYR_REG=202003&BOND_ID=F11007&KIND=A
20260905,F01131,P20CITI4,Citigroup Inc,20200318,20600318,40,USD,120000000,0,3.5,Applicable,6.000 x 1.000,E.SUN BankMasterLinkTaishin Internatonal,E.SUN Bank,XS1273448339,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202003&BOND_ID=F01131&KIND=A
20260905,F09916,P20BNS4,The Bank Of Nova Scotia,20200318,20600318,40,USD,610000000,0,3.5,Applicable,5.000 x 1.000,KGI Securities,KGI Securities,XS2129418245,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202003&BOND_ID=F09916&KIND=A
20260905,F09917,P20BNS5,The Bank Of Nova Scotia,20200326,20600326,40,USD,190000000,0,3.4,Applicable,5.000 x 1.000,Cathay United BankKGI Securities,KGI Securities,XS2134019632,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202003&BOND_ID=F09917&KIND=A
20260905,F01132,P20CITI5,Citigroup Inc,20200327,20600327,40,USD,130000000,0,3.42,Applicable,5.000 x 1.000,KGI SecuritiesNational SecuritiesSinoPac Securities,SinoPac Securities,XS1273446127,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202003&BOND_ID=F01132&KIND=A
20260905,F01133,P20CITI6,Citigroup Inc,20200330,20600330,40,USD,80000000,0,3.42,Applicable,6.000 x 1.000,Cathay United BankMasterLink,Cathay United Bank,XS1273447950,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202003&BOND_ID=F01133&KIND=A
20260905,F08013,P20BAC2,Bank of America Corporation,20200331,20600331,40,USD,724000000,0,4.15,Applicable,5.000 x 1.000,Cathay United BankKGI Securities,KGI Securities,XS2141717244,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0057&MONYR_REG=202003&BOND_ID=F08013&KIND=A
20260905,F13724,P20MSF5,Morgan Stanley Finance LLC,20200401,20600401,40,USD,80000000,0,3.5,Applicable,5.000 x 5.000,MasterLinkYuanta Securities Co,Yuanta Securities Co,XS1906334039,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202004&BOND_ID=F13724&KIND=A
20260905,F09918,P20BNS6,The Bank Of Nova Scotia,20200401,20600401,40,USD,155000000,0,3.4,Applicable,5.000 x 1.000,KGI Securities,KGI Securities,XS2138603563,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202004&BOND_ID=F09918&KIND=A
20260905,F05815,P20RBCLB2,Royal Bank of Canada London Branch,20200407,20600407,40,USD,190000000,0,3.3,Applicable,5.000 x 1.000,Fubon SeuritiesYuanta Securities Co,Yuanta Securities Co,XS1991332336,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0040&MONYR_REG=202004&BOND_ID=F05815&KIND=A
20260905,F01134,P20CITI7,Citigroup Inc,20200408,20600408,40,USD,120000000,0,4.3,Applicable,5.000 x 1.000,Taishin InternatonalYuanta Securities Co,Yuanta Securities Co,XS1273452448,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202004&BOND_ID=F01134&KIND=A
20260905,F09919,P20BNS7,The Bank Of Nova Scotia,20200414,20600414,40,USD,100000000,0,4.3,Applicable,5.000 x 1.000,KGI Securities,KGI Securities,XS2145070483,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0075&MONYR_REG=202004&BOND_ID=F09919&KIND=A
20260905,F10708,P20BMO1,Bank of Montreal,20200428,20600428,40,USD,120000000,0,4,Applicable,5.000 x 1.000,KGI SecuritiesYuanta Securities Co,KGI Securities,XS2156507407,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0084&MONYR_REG=202004&BOND_ID=F10708&KIND=A
20260905,F01135,P20CITI8,Citigroup Inc,20200513,20600513,40,USD,85000000,0,3.75,Applicable,5.000 x 1.000,E.SUN Bank,E.SUN Bank,XS1273454907,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0004&MONYR_REG=202005&BOND_ID=F01135&KIND=A
