matrix_code,item,sub_item,obs_month,value,unit,vintage
EG47M01,銀行間市場-選擇權,原始值,2006-07-01,926.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2006-07-01,35.78,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2006-07-01,42.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2006-07-01,5.0,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2006-07-01,106.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2006-07-01,-19.08,pct_yoy,2026-08-27
EG47M01,合計,原始值,2006-08-01,14947.0,USD mn,2026-08-27
EG47M01,合計,年增率,2006-08-01,20.99,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2006-08-01,4601.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2006-08-01,20.57,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2006-08-01,2034.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2006-08-01,10.84,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2006-08-01,939.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2006-08-01,126.27,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2006-08-01,808.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2006-08-01,-9.21,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2006-08-01,117.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2006-08-01,30.0,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2006-08-01,605.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2006-08-01,28.18,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2006-08-01,98.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2006-08-01,-14.04,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2006-08-01,10346.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2006-08-01,21.18,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2006-08-01,4786.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2006-08-01,5.46,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2006-08-01,582.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2006-08-01,9.6,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2006-08-01,3699.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2006-08-01,40.38,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2006-08-01,1212.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2006-08-01,59.89,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2006-08-01,67.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2006-08-01,-11.84,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2006-08-01,274.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2006-08-01,-40.31,pct_yoy,2026-08-27
EG47M01,合計,原始值,2006-09-01,16490.0,USD mn,2026-08-27
EG47M01,合計,年增率,2006-09-01,31.07,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2006-09-01,5541.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2006-09-01,51.35,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2006-09-01,2742.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2006-09-01,46.32,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2006-09-01,918.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2006-09-01,90.85,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2006-09-01,925.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2006-09-01,20.29,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2006-09-01,143.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2006-09-01,30.0,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2006-09-01,717.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2006-09-01,130.55,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2006-09-01,96.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2006-09-01,-17.24,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2006-09-01,10949.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2006-09-01,22.75,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2006-09-01,4924.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2006-09-01,1.55,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2006-09-01,683.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2006-09-01,8.76,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2006-09-01,3842.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2006-09-01,41.88,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2006-09-01,1394.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2006-09-01,114.46,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2006-09-01,106.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2006-09-01,24.71,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2006-09-01,414.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2006-09-01,247.9,pct_yoy,2026-08-27
EG47M01,合計,原始值,2006-10-01,16429.0,USD mn,2026-08-27
EG47M01,合計,年增率,2006-10-01,31.81,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2006-10-01,5849.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2006-10-01,53.24,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2006-10-01,3166.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2006-10-01,90.15,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2006-10-01,1287.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2006-10-01,159.48,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2006-10-01,875.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2006-10-01,-11.17,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2006-10-01,138.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2006-10-01,14.05,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2006-10-01,348.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2006-10-01,-29.27,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2006-10-01,35.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2006-10-01,-39.66,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2006-10-01,10580.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2006-10-01,22.35,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2006-10-01,4745.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2006-10-01,9.56,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2006-10-01,740.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2006-10-01,21.91,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2006-10-01,4019.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2006-10-01,44.52,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2006-10-01,979.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2006-10-01,11.63,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2006-10-01,97.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2006-10-01,90.2,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2006-10-01,61.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2006-10-01,-164.89,pct_yoy,2026-08-27
EG47M01,合計,原始值,2006-11-01,17357.0,USD mn,2026-08-27
EG47M01,合計,年增率,2006-11-01,49.97,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2006-11-01,6096.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2006-11-01,59.16,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2006-11-01,2973.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2006-11-01,77.39,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2006-11-01,1380.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2006-11-01,201.31,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2006-11-01,1133.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2006-11-01,22.89,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2006-11-01,150.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2006-11-01,374.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2006-11-01,-24.14,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2006-11-01,86.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2006-11-01,-34.35,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2006-11-01,11261.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2006-11-01,45.42,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2006-11-01,5274.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2006-11-01,37.81,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2006-11-01,653.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2006-11-01,25.34,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2006-11-01,4233.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2006-11-01,79.59,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2006-11-01,1024.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2006-11-01,8.25,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2006-11-01,77.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2006-11-01,-17.2,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2006-11-01,-31.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2006-11-01,-140.26,pct_yoy,2026-08-27
EG47M01,合計,原始值,2006-12-01,17072.0,USD mn,2026-08-27
EG47M01,合計,年增率,2006-12-01,19.27,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2006-12-01,6360.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2006-12-01,17.26,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2006-12-01,3182.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2006-12-01,15.29,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2006-12-01,1323.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2006-12-01,41.8,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2006-12-01,1069.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2006-12-01,35.66,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2006-12-01,159.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2006-12-01,29.27,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2006-12-01,570.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2006-12-01,-21.27,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2006-12-01,57.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2006-12-01,-40.63,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2006-12-01,10712.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2006-12-01,20.49,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2006-12-01,4675.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2006-12-01,11.44,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2006-12-01,757.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2006-12-01,39.67,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2006-12-01,4175.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2006-12-01,44.71,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2006-12-01,990.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2006-12-01,-15.09,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2006-12-01,115.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2006-12-01,12.75,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2006-12-01,-24.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2006-12-01,-78.57,pct_yoy,2026-08-27
EG47M01,合計,原始值,2007-01-01,18574.0,USD mn,2026-08-27
EG47M01,合計,年增率,2007-01-01,31.1,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2007-01-01,5953.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2007-01-01,28.82,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2007-01-01,3368.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2007-01-01,30.64,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2007-01-01,1194.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2007-01-01,123.18,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2007-01-01,880.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2007-01-01,9.18,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2007-01-01,144.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2007-01-01,338.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2007-01-01,-26.68,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2007-01-01,29.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2007-01-01,-70.1,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2007-01-01,12621.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2007-01-01,32.2,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2007-01-01,6510.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2007-01-01,35.15,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2007-01-01,954.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2007-01-01,10.93,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2007-01-01,4185.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2007-01-01,51.36,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2007-01-01,875.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2007-01-01,-15.46,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2007-01-01,97.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2007-01-01,38.57,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2007-01-01,346.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2007-01-01,-587.32,pct_yoy,2026-08-27
EG47M01,合計,原始值,2007-02-01,19873.0,USD mn,2026-08-27
EG47M01,合計,年增率,2007-02-01,35.46,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2007-02-01,6187.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2007-02-01,25.88,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2007-02-01,3188.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2007-02-01,23.33,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2007-02-01,1480.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2007-02-01,104.42,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2007-02-01,895.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2007-02-01,-2.61,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2007-02-01,219.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2007-02-01,11.73,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2007-02-01,365.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2007-02-01,22.07,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2007-02-01,40.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2007-02-01,-79.17,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2007-02-01,13686.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2007-02-01,40.28,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2007-02-01,6992.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2007-02-01,45.27,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2007-02-01,1407.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2007-02-01,47.64,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2007-02-01,4330.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2007-02-01,40.68,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2007-02-01,882.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2007-02-01,9.98,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2007-02-01,75.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2007-02-01,-31.82,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2007-02-01,350.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2007-02-01,48.94,pct_yoy,2026-08-27
EG47M01,合計,原始值,2007-03-01,19110.0,USD mn,2026-08-27
EG47M01,合計,年增率,2007-03-01,34.26,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2007-03-01,6144.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2007-03-01,24.52,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2007-03-01,3482.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2007-03-01,36.23,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2007-03-01,1249.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2007-03-01,76.41,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2007-03-01,811.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2007-03-01,-17.75,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2007-03-01,159.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2007-03-01,-7.02,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2007-03-01,402.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2007-03-01,1.52,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2007-03-01,41.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2007-03-01,-64.96,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2007-03-01,12966.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2007-03-01,39.42,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2007-03-01,6648.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2007-03-01,42.84,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2007-03-01,955.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2007-03-01,56.56,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2007-03-01,4290.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2007-03-01,43.81,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2007-03-01,1003.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2007-03-01,1.31,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2007-03-01,70.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2007-03-01,11.11,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2007-03-01,294.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2007-03-01,126.15,pct_yoy,2026-08-27
EG47M01,合計,原始值,2007-04-01,16644.0,USD mn,2026-08-27
